224,NLM_DEVICE_INFO,WBX61,0001,3026,0,1787824851804,1787824851804
11,14340173,86000
2,-4,269,438,86000
1,15030848,86040
9,14373458,86040
10,14888524,86040
11,14342281,86040
2,-3,269,439,86040
1,15033433,86080
9,14376450,86080
10,14888864,86080
11,14342858,86080
2,-5,270,436,86080
1,15036153,86120
9,14378015,86120
10,14889306,86120
11,14343946,86120
2,-3,268,438,86120
1,15031630,86160
9,14375669,86160
10,14887198,86160
11,14341703,86160
2,-6,271,439,86160
1,15022893,86200
9,14371283,86200
10,14883765,86200
11,14338030,86200
2,-6,266,438,86200
1,15015072,86240
9,14367441,86240
10,14880364,86240
11,14335514,86240
2,-6,271,438,86240
1,15009191,86280
9,14364822,86280
10,14878290,86280
11,14333610,86280
2,-5,270,439,86280
1,15006334,86320
9,14363258,86320
10,14876216,86320
11,14332897,86320
2,-7,271,437,86320
1,15005858,86360
9,14362647,86360
10,14874958,86360
11,14333304,86360
2,-5,269,438,86360
1002,99,86360,1787824938630
1004,611,86360,1787824938630
1004,612,86360,1787824938654
1002,99,86360,1787824939039
1004,598,86360,1787824939040
1004,605,86360,1787824939040
101,99,99,0,86360,1787824939727
222,0,sqi=100
101,98,99,0,86360,1787824939803
222,0,sqi=100
1,15007287,86400
9,14363360,86400
10,14874483,86400
11,14333712,86400
2,-7,267,441,86400
1,15008680,86440
9,14363088,86440
10,14874075,86440
11,14334358,86440
2,-7,266,440,86440
1,15009972,86480
9,14363938,86480
10,14873599,86480
11,14334937,86480
2,-8,267,441,86480
1,15011741,86520
9,14365469,86520
10,14873803,86520
11,14335787,86520
2,-7,269,439,86520
1,15013475,86560
9,14367066,86560
10,14874108,86560
11,14337282,86560
2,-7,265,437,86560
1,15015277,86600
9,14369208,86600
10,14874585,86600
11,14339560,86600
2,-5,269,438,86600
1,15018472,86640
9,14372847,86640
10,14876625,86640
11,14345238,86640
2,-10,267,440,86640
1,15022689,86680
9,14377811,86680
10,14879175,86680
11,14351155,86680
2,-7,271,437,86680
1,15027449,86720
9,14383556,86720
10,14881793,86720
11,14357172,86720
2,-6,269,438,86720
1,15031971,86760
9,14386786,86760
10,14883424,86760
11,14360810,86760
2,-5,270,441,86760
1,15028842,86800
9,14385154,86800
10,14882506,86800
11,14360402,86800
2,-7,270,438,86800
1002,99,86600,1787824939851
1004,608,86600,1787824939851
1,15022484,86840
9,14382264,86840
10,14880433,86840
11,14358125,86840
2,-7,269,437,86840
1,15017010,86880
9,14380224,86880
10,14878766,86880
11,14356697,86880
2,-5,271,440,86880
1,15013849,86920
9,14377743,86920
10,14877679,86920
11,14356901,86920
2,-4,271,437,86920
1,15012659,86960
9,14376926,86960
10,14877033,86960
11,14356697,86960
2,-7,267,439,86960
1,15013270,87000
9,14377028,87000
10,14877304,87000
11,14357716,87000
2,-5,268,439,87000
1,15015379,87040
9,14377640,87040
10,14878290,87040
11,14359281,87040
2,-7,270,438,87040
1,15017112,87080
9,14377980,87080
10,14878834,87080
11,14360233,87080
2,-5,269,439,87080
1,15019357,87120
9,14378592,87120
10,14879752,87120
11,14361695,87120
2,-8,271,439,87120
1,15021362,87160
9,14379069,87160
10,14880534,87160
11,14363088,87160
2,-7,271,439,87160
1,15023913,87200
9,14380735,87200
10,14881146,87200
11,14364347,87200
2,-6,270,441,87200
1,15026598,87240
9,14382027,87240
10,14882303,87240
11,14365265,87240
2,-5,268,438,87240
1,15029216,87280
9,14382978,87280
10,14882813,87280
11,14366352,87280
2,-9,270,437,87280
1,15031597,87320
9,14384271,87320
10,14884071,87320
11,14368257,87320
2,-5,266,434,87320
1,15034589,87360
9,14385562,87360
10,14885498,87360
11,14369922,87360
2,-8,273,440,87360
1,15036493,87400
9,14386719,87400
10,14886178,87400
11,14371113,87400
2,-9,273,437,87400
1,15032379,87440
9,14383251,87440
10,14885023,87440
11,14368936,87440
2,-8,275,436,87440
1,15024388,87480
9,14378626,87480
10,14882677,87480
11,14366012,87480
2,-6,274,437,87480
1,15019051,87520
9,14375736,87520
10,14880568,87520
11,14364619,87520
2,-10,271,438,87520
1,15015515,87560
9,14373969,87560
10,14878494,87560
11,14363803,87560
2,-9,269,436,87560
1,15013747,87600
9,14372268,87600
10,14877237,87600
11,14363258,87600
2,-9,267,439,87600
1,15013203,87640
9,14372031,87640
10,14876488,87640
11,14363395,87640
2,-10,269,439,87640
1,15014291,87680
9,14372064,87680
10,14876693,87680
11,14364381,87680
2,-8,270,442,87680
1,15015548,87720
9,14372983,87720
10,14876421,87720
11,14365299,87720
2,-7,266,440,87720
1,15017180,87760
9,14373935,87760
10,14876727,87760
11,14366454,87760
2,-9,268,438,87760
1,15019527,87800
9,14375736,87800
10,14877270,87800
11,14367883,87800
2,-8,268,439,87800
1,15021736,87840
9,14377539,87840
10,14878834,87840
11,14369276,87840
2,-9,270,441,87840
1,15025408,87880
9,14379476,87880
10,14880262,87880
11,14371555,87880
2,-8,264,439,87880
1,15029149,87920
9,14382707,87920
10,14881827,87920
11,14373527,87920
2,-8,265,442,87920
1,15032651,87960
9,14385426,87960
10,14883969,87960
11,14376145,87960
2,-8,265,441,87960
1002,99,87960,1787824941078
1004,628,87960,1787824941078
1004,638,87960,1787824941079
101,98,99,0,87960,1787824941329
222,0,sqi=100
1,15035880,88000
9,14387840,88000
10,14885703,88000
11,14378456,88000
2,-7,267,440,88000
1,15035813,88040
9,14387160,88040
10,14885940,88040
11,14378423,88040
2,-8,268,439,88040
1,15029353,88080
9,14383556,88080
10,14884138,88080
11,14375804,88080
2,-7,269,439,88080
1,15022926,88120
9,14380428,88120
10,14882031,88120
11,14374920,88120
2,-7,269,439,88120
1,15017895,88160
9,14378048,88160
10,14880058,88160
11,14374240,88160
2,-8,269,441,88160
1,15014529,88200
9,14375804,88200
10,14878970,88200
11,14373561,88200
2,-9,266,439,88200
1,15013814,88240
9,14374920,88240
10,14878359,88240
11,14373764,88240
2,-10,264,442,88240
1,15015242,88280
9,14375057,88280
10,14878563,88280
11,14374376,88280
2,-8,266,440,88280
1,15016500,88320
9,14375702,88320
10,14878529,88320
11,14375125,88320
2,-8,268,440,88320
1,15018778,88360
9,14375941,88360
10,14878665,88360
11,14375975,88360
2,-10,267,441,88360
1,15020070,88400
9,14377028,88400
10,14879175,88400
11,14376790,88400
2,-9,267,440,88400
1,15022791,88440
9,14378218,88440
10,14879617,88440
11,14377572,88440
2,-8,267,440,88440
1,15023640,88480
9,14378525,88480
10,14880228,88480
11,14378320,88480
2,-8,267,440,88480
1,15025681,88520
9,14379510,88520
10,14881453,88520
11,14379510,88520
2,-9,266,439,88520
1,15028911,88560
9,14380972,88560
10,14881827,88560
11,14380395,88560
2,-8,269,439,88560
1,15032481,88600
9,14383114,88600
10,14882303,88600
11,14381721,88600
2,-8,269,440,88600
1,15034146,88640
9,14384202,88640
10,14883016,88640
11,14382503,88640
2,-8,266,439,88640
1,15029080,88680
9,14380496,88680
10,14880228,88680
11,14379476,88680
2,-9,268,439,88680
1,15020444,88720
9,14375941,88720
10,14876829,88720
11,14375873,88720
2,-9,266,439,88720
1,15013304,88760
9,14372677,88760
10,14873768,88760
11,14373969,88760
2,-9,270,440,88760
1,15008715,88800
9,14369888,88800
10,14871491,88800
11,14372132,88800
2,-7,265,439,88800
1,15005484,88840
9,14367883,88840
10,14869484,88840
11,14371248,88840
2,-8,266,439,88840
1,15005008,88880
9,14367271,88880
10,14868158,88880
11,14371079,88880
2,-9,267,440,88880
1,15005382,88920
9,14366964,88920
10,14867784,88920
11,14370772,88920
2,-6,268,440,88920
1,15004974,88960
9,14366489,88960
10,14866867,88960
11,14370908,88960
2,-9,265,440,88960
1,15005144,89000
9,14366489,89000
10,14866119,89000
11,14370194,89000
2,-7,267,441,89000
1,15005654,89040
9,14366523,89040
10,14865507,89040
11,14370127,89040
2,-8,267,440,89040
1,15005790,89080
9,14366319,89080
10,14865031,89080
11,14370229,89080
2,-8,266,440,89080
1,15007559,89120
9,14366999,89120
10,14864657,89120
11,14370840,89120
2,-8,268,439,89120
1,15009088,89160
9,14368393,89160
10,14864146,89160
11,14370398,89160
2,-7,269,440,89160
1,15011979,89200
9,14369787,89200
10,14863331,89200
11,14369549,89200
2,-9,266,440,89200
1,15011945,89240
9,14369243,89240
10,14862412,89240
11,14367951,89240
2,-8,267,439,89240
1,15003105,89280
9,14363667,89280
10,14859047,89280
11,14362918,89280
2,-7,270,439,89280
1,14992089,89320
9,14357682,89320
10,14854661,89320
11,14358567,89320
2,-9,270,441,89320
1,14984234,89360
9,14353433,89360
10,14851363,89360
11,14355541,89360
2,-8,267,440,89360
1,14978829,89400
9,14349795,89400
10,14848201,89400
11,14352616,89400
2,-7,267,439,89400
1,14976245,89440
9,14347448,89440
10,14846024,89440
11,14350508,89440
2,-8,265,439,89440
1,14975157,89480
9,14345782,89480
10,14844189,89480
11,14349795,89480
2,-9,269,440,89480
1,14974340,89520
9,14344661,89520
10,14843407,89520
11,14348978,89520
2,-9,269,440,89520
1,14975122,89560
9,14344287,89560
10,14842591,89560
11,14348639,89560
2,-9,265,439,89560
1002,98,89560,1787824941878
1004,616,89560,1787824941911
1004,619,89560,1787824941911
1002,97,89560,1787824942684
1004,590,89560,1787824942685
101,97,97,0,89560,1787824942922
222,0,sqi=100
101,97,97,0,89560,1787824942991
222,0,sqi=100
1,14977332,89600
9,14344185,89600
10,14842149,89600
11,14348128,89600
2,-8,270,439,89600
1,14979202,89640
9,14345477,89640
10,14842114,89640
11,14347924,89640
2,-9,268,440,89640
1,14981923,89680
9,14346598,89680
10,14842556,89680
11,14348604,89680
2,-10,267,438,89680
1,14985220,89720
9,14348944,89720
10,14844189,89720
11,14349795,89720
2,-11,266,442,89720
1,14988757,89760
9,14351291,89760
10,14845651,89760
11,14350985,89760
2,-10,268,440,89760
1,14992803,89800
9,14353943,89800
10,14847147,89800
11,14352752,89800
2,-13,270,439,89800
1,14992803,89840
9,14353501,89840
10,14847623,89840
11,14352480,89840
2,-9,269,439,89840
1,14986682,89880
9,14350032,89880
10,14845447,89880
11,14350917,89880
2,-8,264,440,89880
1,14980086,89920
9,14346225,89920
10,14843508,89920
11,14348741,89920
2,-9,269,439,89920
1,14974884,89960
9,14343267,89960
10,14841775,89960
11,14347653,89960
2,-8,270,438,89960
1,14971757,90000
9,14341532,90000
10,14840142,90000
11,14347380,90000
2,-7,267,440,90000
1,14970634,90040
9,14340308,90040
10,14838885,90040
11,14347007,90040
2,-9,270,437,90040
1,14971179,90080
9,14339901,90080
10,14838748,90080
11,14347720,90080
2,-11,267,439,90080
1,14973456,90120
9,14340649,90120
10,14838782,90120
11,14348775,90120
2,-10,271,439,90120
1,14975157,90160
9,14341227,90160
10,14838510,90160
11,14349081,90160
2,-9,271,438,90160
1,14976142,90200
9,14341635,90200
10,14838001,90200
11,14348944,90200
2,-9,269,438,90200
1,14977707,90240
9,14342621,90240
10,14837661,90240
11,14348639,90240
2,-10,270,438,90240
1,14978931,90280
9,14343708,90280
10,14837253,90280
11,14348027,90280
2,-9,268,440,90280
1,14979576,90320
9,14345137,90320
10,14836504,90320
11,14347754,90320
2,-9,271,439,90320
1,14980086,90360
9,14347211,90360
10,14836130,90360
11,14347312,90360
2,-9,269,438,90360
1,14979270,90400
9,14347584,90400
10,14835077,90400
11,14346530,90400
2,-8,269,438,90400
1,14971655,90440
9,14343641,90440
10,14831847,90440
11,14342858,90440
2,-7,267,440,90440
1,14959279,90480
9,14336637,90480
10,14826542,90480
11,14337282,90480
2,-7,270,439,90480
1,14947684,90520
9,14330006,90520
10,14820524,90520
11,14331979,90520
2,-9,272,439,90520
1,14937076,90560
9,14323716,90560
10,14814574,90560
11,14327320,90560
2,-11,264,439,90560
1,14929018,90600
9,14318277,90600
10,14809713,90600
11,14323750,90600
2,-8,269,437,90600
1,14924632,90640
9,14314605,90640
10,14805565,90640
11,14320826,90640
2,-9,271,439,90640
1,14921912,90680
9,14312531,90680
10,14802164,90680
11,14318549,90680
2,-9,268,440,90680
1,14920723,90720
9,14310491,90720
10,14800056,90720
11,14317291,90720
2,-10,271,440,90720
1,14920484,90760
9,14308247,90760
10,14797914,90760
11,14315897,90760
2,-8,265,442,90760
1,14920791,90800
9,14307805,90800
10,14796453,90800
11,14315183,90800
2,-10,266,439,90800
1,14922151,90840
9,14307906,90840
10,14795535,90840
11,14314672,90840
2,-11,266,440,90840
1,14923000,90880
9,14307975,90880
10,14794719,90880
11,14313754,90880
2,-9,267,441,90880
1,14924701,90920
9,14307533,90920
10,14794888,90920
11,14313958,90920
2,-8,267,440,90920
1,14928712,90960
9,14308213,90960
10,14795262,90960
11,14314332,90960
2,-6,266,442,90960
1,14932044,91000
9,14310015,91000
10,14795943,91000
11,14315285,91000
2,-9,267,438,91000
1,14929665,91040
9,14307226,91040
10,14793766,91040
11,14312632,91040
2,-8,268,440,91040
1,14923545,91080
9,14302704,91080
10,14790163,91080
11,14308077,91080
2,-9,268,440,91080
1,14915793,91120
9,14297570,91120
10,14785708,91120
11,14304065,91120
2,-8,268,438,91120
1,14910182,91160
9,14292980,91160
10,14782275,91160
11,14300868,91160
2,-8,267,438,91160
1002,98,91160,1787824943904
1004,600,91160,1787824943905
1004,592,91160,1787824943949
101,98,98,0,91160,1787824944540
222,0,sqi=100
1,14907972,91200
9,14290329,91200
10,14779078,91200
11,14299135,91200
2,-9,270,441,91200
1,14907802,91240
9,14289445,91240
10,14777481,91240
11,14297911,91240
2,-8,268,439,91240
1,14909672,91280
9,14289614,91280
10,14776290,91280
11,14297706,91280
2,-9,266,439,91280
1,14912563,91320
9,14291382,91320
10,14775951,91320
11,14298795,91320
2,-8,274,442,91320
1,14914875,91360
9,14292777,91360
10,14776902,91360
11,14299576,91360
2,-12,260,444,91360
1,14918648,91400
9,14295530,91400
10,14777549,91400
11,14300733,91400
2,-8,265,440,91400
1,14921844,91440
9,14297672,91440
10,14779248,91440
11,14302671,91440
2,-7,270,439,91440
1,14925891,91480
9,14300868,91480
10,14780575,91480
11,14304507,91480
2,-6,264,439,91480
1,14930208,91520
9,14303724,91520
10,14781866,91520
11,14306376,91520
2,-7,264,442,91520
1,14934186,91560
9,14305900,91560
10,14783499,91560
11,14307737,91560
2,-8,266,441,91560
1,14938335,91600
9,14309097,91600
10,14785539,91600
11,14309708,91600
2,-9,268,440,91600
1,14938845,91640
9,14308518,91640
10,14785368,91640
11,14308145,91640
2,-9,272,439,91640
1,14931773,91680
9,14304371,91680
10,14782479,91680
11,14304915,91680
2,-9,267,439,91680
1,14925585,91720
9,14300562,91720
10,14779384,91720
11,14301991,91720
2,-9,264,440,91720
1,14918411,91760
9,14296959,91760
10,14775746,91760
11,14299270,91760
2,-6,267,439,91760
1,14914704,91800
9,14294341,91800
10,14773163,91800
11,14297706,91800
2,-7,267,440,91800
1,14912902,91840
9,14293083,91840
10,14771429,91840
11,14296687,91840
2,-6,268,439,91840
1,14913175,91880
9,14293320,91880
10,14770544,91880
11,14296108,91880
2,-8,268,440,91880
1,14914671,91920
9,14294102,91920
10,14770680,91920
11,14296517,91920
2,-8,270,440,91920
1,14916643,91960
9,14294986,91960
10,14770714,91960
11,14296754,91960
2,-6,272,437,91960
1,14920383,92000
9,14296959,92000
10,14771259,92000
11,14296788,92000
2,-7,273,437,92000
1,14923952,92040
9,14299542,92040
10,14771837,92040
11,14298148,92040
2,-7,273,438,92040
1,14926401,92080
9,14301854,92080
10,14773027,92080
11,14299372,92080
2,-8,272,437,92080
1,14929971,92120
9,14304269,92120
10,14774046,92120
11,14301005,92120
2,-5,272,436,92120
1,14933235,92160
9,14307363,92160
10,14775882,92160
11,14302909,92160
2,-9,274,435,92160
1,14937722,92200
9,14310389,92200
10,14777719,92200
11,14305594,92200
2,-5,269,437,92200
1,14939423,92240
9,14312021,92240
10,14778943,92240
11,14306751,92240
2,-7,272,439,92240
1,14934832,92280
9,14308417,92280
10,14777106,92280
11,14304813,92280
2,-7,273,438,92280
1,14927183,92320
9,14304642,92320
10,14774523,92320
11,14302671,92320
2,-5,267,438,92320
1,14921369,92360
9,14301583,92360
10,14772176,92360
11,14300630,92360
2,-6,268,438,92360
1,14916541,92400
9,14299440,92400
10,14769728,92400
11,14299985,92400
2,-8,267,439,92400
1,14913922,92440
9,14297809,92440
10,14767043,92440
11,14298420,92440
2,-7,265,442,92440
1,14913617,92480
9,14297741,92480
10,14765580,92480
11,14297843,92480
2,-6,272,441,92480
1,14912597,92520
9,14297434,92520
10,14763847,92520
11,14297026,92520
2,-4,267,440,92520
1,14912189,92560
9,14297741,92560
10,14762826,92560
11,14296619,92560
2,-6,275,437,92560
1,14912563,92600
9,14297741,92600
10,14762045,92600
11,14295633,92600
2,-4,271,437,92600
1,14913990,92640
9,14299576,92640
10,14762486,92640
11,14296176,92640
2,-6,272,433,92640
1,14915418,92680
9,14301447,92680
10,14762112,92680
11,14296754,92680
2,-4,277,435,92680
1,14917527,92720
9,14303724,92720
10,14762759,92720
11,14297639,92720
2,-3,281,433,92720
1,14920043,92760
9,14305900,92760
10,14763677,92760
11,14298863,92760
2,-4,275,434,92760
1002,99,92000,1787824944709
1004,595,92000,1787824944709
1004,604,92000,1787824944709
1002,99,92760,1787824945925
1004,615,92760,1787824945972
101,98,99,0,92760,1787824946173
222,0,sqi=100
101,98,99,0,92760,1787824946236
222,0,sqi=100
1,14922592,92800
9,14308145,92800
10,14764221,92800
11,14300086,92800
2,-4,277,435,92800
1,14925347,92840
9,14310049,92840
10,14765274,92840
11,14301854,92840
2,-4,277,432,92840
1,14923239,92880
9,14308349,92880
10,14764118,92880
11,14299814,92880
2,-4,280,431,92880
1,14917085,92920
9,14304778,92920
10,14761908,92920
11,14297129,92920
2,-4,280,431,92920
1,14911747,92960
9,14301549,92960
10,14758916,92960
11,14294646,92960
2,-6,282,431,92960
1,14908278,93000
9,14300392,93000
10,14757794,93000
11,14293524,93000
2,-3,282,432,93000
1,14906409,93040
9,14298999,93040
10,14755993,93040
11,14293116,93040
2,-4,279,429,93040
1,14906919,93080
9,14299951,93080
10,14755483,93080
11,14293048,93080
2,-5,285,432,93080
1,14909400,93120
9,14300971,93120
10,14756061,93120
11,14294409,93120
2,-5,289,430,93120
1,14911984,93160
9,14302195,93160
10,14757012,93160
11,14295700,93160
2,-5,285,425,93160
1,14915215,93200
9,14304642,93200
10,14758237,93200
11,14297129,93200
2,-6,279,435,93200
1,14918954,93240
9,14306751,93240
10,14759801,93240
11,14298795,93240
2,-6,286,432,93240
1,14923375,93280
9,14309573,93280
10,14762078,93280
11,14301005,93280
2,-8,280,430,93280
1,14928032,93320
9,14312973,93320
10,14765002,93320
11,14303249,93320
2,-6,280,431,93320
1,14933370,93360
9,14316305,93360
10,14767213,93360
11,14305867,93360
2,-7,279,433,93360
1,14939048,93400
9,14319909,93400
10,14770306,93400
11,14308859,93400
2,-7,276,433,93400
1,14944863,93440
9,14323716,93440
10,14772890,93440
11,14311579,93440
2,-6,277,434,93440
1,14948297,93480
9,14326538,93480
10,14774931,93480
11,14313075,93480
2,-6,278,435,93480
1,14943979,93520
9,14323343,93520
10,14774182,93520
11,14311068,93520
2,-7,280,434,93520
1,14937859,93560
9,14320792,93560
10,14772210,93560
11,14308655,93560
2,-6,278,432,93560
1,14933167,93600
9,14317902,93600
10,14770476,93600
11,14306954,93600
2,-7,278,435,93600
1,14928781,93640
9,14316101,93640
10,14768810,93640
11,14305662,93640
2,-6,276,436,93640
1,14926401,93680
9,14314163,93680
10,14767247,93680
11,14304778,93680
2,-13,271,413,93680
1,14925551,93720
9,14314332,93720
10,14766295,93720
11,14304744,93720
2,-4,276,452,93720
1,14927352,93760
9,14314944,93760
10,14766906,93760
11,14305459,93760
2,-6,278,437,93760
1,14929835,93800
9,14316509,93800
10,14766974,93800
11,14305527,93800
2,-7,266,434,93800
1,14932282,93840
9,14318004,93840
10,14768029,93840
11,14306206,93840
2,-9,273,436,93840
1,14935071,93880
9,14320656,93880
10,14768708,93880
11,14306920,93880
2,-9,273,440,93880
1,14938675,93920
9,14323003,93920
10,14770000,93920
11,14308213,93920
2,-9,264,439,93920
1,14942176,93960
9,14326267,93960
10,14771293,93960
11,14309471,93960
2,-8,269,438,93960
1,14946053,94000
9,14330040,94000
10,14773333,94000
11,14310966,94000
2,-8,265,439,94000
1,14949963,94040
9,14333746,94040
10,14774624,94040
11,14312598,94040
2,-8,264,438,94040
1,14953498,94080
9,14337384,94080
10,14776426,94080
11,14314400,94080
2,-9,263,443,94080
1,14953702,94120
9,14337147,94120
10,14776052,94120
11,14313585,94120
2,-9,266,443,94120
1,14948262,94160
9,14334665,94160
10,14775101,94160
11,14310558,94160
2,-9,265,441,94160
1,14943571,94200
9,14333542,94200
10,14773299,94200
11,14309267,94200
2,-9,270,439,94200
1,14940646,94240
9,14332420,94240
10,14771837,94240
11,14308110,94240
2,-9,266,439,94240
1,14939456,94280
9,14332523,94280
10,14770408,94280
11,14307805,94280
2,-9,268,439,94280
1,14940544,94320
9,14333304,94320
10,14770170,94320
11,14308484,94320
2,-8,268,438,94320
1,14942721,94360
9,14335344,94360
10,14770408,94360
11,14309981,94360
2,-8,271,440,94360
1002,99,94360,1787824946737
1004,619,94360,1787824946743
1004,622,94360,1787824946776
101,98,99,0,94360,1787824947717
222,0,sqi=100
101,98,99,0,94360,1787824947809
222,0,sqi=100
1,14945372,94400
9,14337860,94400
10,14771225,94400
11,14310966,94400
2,-8,271,438,94400
1,14948161,94440
9,14340240,94440
10,14771871,94440
11,14312564,94440
2,-9,270,436,94440
1,14951458,94480
9,14342722,94480
10,14772652,94480
11,14314400,94480
2,-6,270,438,94480
1,14955165,94520
9,14345715,94520
10,14774353,94520
11,14316203,94520
2,-7,277,435,94520
1,14958666,94560
9,14348944,94560
10,14775882,94560
11,14318140,94560
2,-11,280,438,94560
1,14962577,94600
9,14351664,94600
10,14777277,94600
11,14319874,94600
2,-9,267,438,94600
1,14965364,94640
9,14354554,94640
10,14778568,94640
11,14321065,94640
2,-11,274,436,94640
1,14968220,94680
9,14356493,94680
10,14779656,94680
11,14322594,94680
2,-9,275,435,94680
1,14969921,94720
9,14357444,94720
10,14780370,94720
11,14322799,94720
2,-8,270,438,94720
1,14964820,94760
9,14354112,94760
10,14778602,94760
11,14320045,94760
2,-9,271,437,94760
1,14958599,94800
9,14350372,94800
10,14775713,94800
11,14317460,94800
2,-10,276,438,94800
1,14953634,94840
9,14348027,94840
10,14773469,94840
11,14315863,94840
2,-8,275,437,94840
1,14948535,94880
9,14345851,94880
10,14771564,94880
11,14314605,94880
2,-6,273,437,94880
1,14946325,94920
9,14344219,94920
10,14769966,94920
11,14313992,94920
2,-8,272,434,94920
1,14947481,94960
9,14344423,94960
10,14769831,94960
11,14314298,94960
2,-10,270,436,94960
1,14950574,95000
9,14346122,95000
10,14770613,95000
11,14315795,95000
2,-8,275,437,95000
1,14955029,95040
9,14348264,95040
10,14771156,95040
11,14316678,95040
2,-6,270,438,95040
1,14958973,95080
9,14350339,95080
10,14772619,95080
11,14317359,95080
2,-9,273,437,95080
1,14963495,95120
9,14353330,95120
10,14773774,95120
11,14319399,95120
2,-9,272,437,95120
1,14967642,95160
9,14356901,95160
10,14776052,95160
11,14321065,95160
2,-10,272,436,95160
1,14973797,95200
9,14361151,95200
10,14779045,95200
11,14324124,95200
2,-10,274,437,95200
1,14979951,95240
9,14365979,95240
10,14781934,95240
11,14326675,95240
2,-10,275,437,95240
1,14986716,95280
9,14370806,95280
10,14785267,95280
11,14329939,95280
2,-6,273,437,95280
1,14991103,95320
9,14373969,95320
10,14788156,95320
11,14331401,95320
2,-8,271,437,95320
1,14989471,95360
9,14373220,95360
10,14788293,95360
11,14330992,95360
2,-8,272,435,95360
1,14988791,95400
9,14373901,95400
10,14789380,95400
11,14331231,95400
2,-9,272,437,95400
1,14987872,95440
9,14374818,95440
10,14789992,95440
11,14331809,95440
2,-7,271,433,95440
1,14989062,95480
9,14376518,95480
10,14790740,95480
11,14333474,95480
2,-8,273,435,95480
1,14991375,95520
9,14378796,95520
10,14792679,95520
11,14335413,95520
2,-8,274,438,95520
1,14994571,95560
9,14381891,95560
10,14794583,95560
11,14337521,95560
2,-9,273,437,95560
1,14998991,95600
9,14385222,95600
10,14795704,95600
11,14339901,95600
2,-8,270,438,95600
1,15002288,95640
9,14388112,95640
10,14797949,95640
11,14342043,95640
2,-10,272,438,95640
1,15006845,95680
9,14391274,95680
10,14799988,95680
11,14344116,95680
2,-10,271,437,95680
1,15010686,95720
9,14394777,95720
10,14801587,95720
11,14345953,95720
2,-8,268,438,95720
1,15013441,95760
9,14397259,95760
10,14803389,95760
11,14347789,95760
2,-8,270,440,95760
1,15016194,95800
9,14400182,95800
10,14805122,95800
11,14349862,95800
2,-9,269,438,95800
1,15019254,95840
9,14402188,95840
10,14807434,95840
11,14352141,95840
2,-8,274,437,95840
1,15022417,95880
9,14404092,95880
10,14809542,95880
11,14354418,95880
2,-9,266,437,95880
1,15021702,95920
9,14403378,95920
10,14811208,95920
11,14355030,95920
2,-9,270,439,95920
1,15017351,95960
9,14399604,95960
10,14811106,95960
11,14353772,95960
2,-7,270,441,95960
1002,98,95040,1787824947947
1004,618,95040,1787824947947
101,98,98,0,95960,1787824949326
222,0,sqi=100
1,15014698,96000
9,14397701,96000
10,14810461,96000
11,14352957,96000
2,-9,271,438,96000
1,15012998,96040
9,14396511,96040
10,14811106,96040
11,14352854,96040
2,-8,271,438,96040
1,15014732,96080
9,14396374,96080
10,14811854,96080
11,14353330,96080
2,-5,270,438,96080
1,15021566,96120
9,14398789,96120
10,14814506,96120
11,14355846,96120
2,-7,271,439,96120
1,15029692,96160
9,14402630,96160
10,14818791,96160
11,14360063,96160
2,-7,265,438,96160
1,15037002,96200
9,14407731,96200
10,14823448,96200
11,14364006,96200
2,-7,267,442,96200
1,15041422,96240
9,14411029,96240
10,14826951,96240
11,14368121,96240
2,-7,268,439,96240
1,15044313,96280
9,14413953,96280
10,14829093,96280
11,14370976,96280
2,-7,270,440,96280
1,15047203,96320
9,14416639,96320
10,14831234,96320
11,14373458,96320
2,-8,269,438,96320
1,15049854,96360
9,14418849,96360
10,14833206,96360
11,14375328,96360
2,-8,271,438,96360
1,15051928,96400
9,14420821,96400
10,14833852,96400
11,14377232,96400
2,-7,272,440,96400
1,15054003,96440
9,14422181,96440
10,14835825,96440
11,14379136,96440
2,-7,273,437,96440
1,15056824,96480
9,14424629,96480
10,14837287,96480
11,14381448,96480
2,-9,267,437,96480
1,15055465,96520
9,14422861,96520
10,14837151,96520
11,14380191,96520
2,-7,266,437,96520
1,15048868,96560
9,14418917,96560
10,14834940,96560
11,14377708,96560
2,-5,271,438,96560
1,15043020,96600
9,14415789,96600
10,14832764,96600
11,14375328,96600
2,-7,266,439,96600
1,15038465,96640
9,14413375,96640
10,14830419,96640
11,14374410,96640
2,-8,274,438,96640
1,15035711,96680
9,14411573,96680
10,14829093,96680
11,14372881,96680
2,-9,269,439,96680
1,15034656,96720
9,14409975,96720
10,14827936,96720
11,14372813,96720
2,-8,271,440,96720
1,15035949,96760
9,14410518,96760
10,14827630,96760
11,14373493,96760
2,-7,268,438,96760
1,15036833,96800
9,14410620,96800
10,14827528,96800
11,14374173,96800
2,-8,270,440,96800
1,15037580,96840
9,14410348,96840
10,14827596,96840
11,14373867,96840
2,-9,270,440,96840
1,15038091,96880
9,14410450,96880
10,14827971,96880
11,14374342,96880
2,-7,267,440,96880
1,15039450,96920
9,14410893,96920
10,14828174,96920
11,14374682,96920
2,-8,268,439,96920
1,15041355,96960
9,14412048,96960
10,14828379,96960
11,14375566,96960
2,-10,265,440,96960
1,15043293,97000
9,14413102,97000
10,14829093,97000
11,14377164,97000
2,-4,267,440,97000
1,15045877,97040
9,14414156,97040
10,14830180,97040
